0
25337088.45098039
80980182.64705883
25512291.07843137
82694936.31372549
25691691.82352941
83401389.96078432
25863291.70588235
83760845.88235295
26042545.1372549
84731518.07843137
26220374.56862745
85565562.15686275
26393155.50980392
87812623.25490196
26564517.68627451
91130753.37254901
